,ICSA,ICNSA,CCSA,CCNSA
2019-11-14,255799.72444275283,241184.4357032,1903332.8918875214,1830256.448189757
2019-11-21,254005.27166552964,241137.21522334515,1892987.8754445603,1828647.593233638
2019-11-28,281308.99775374605,270374.81373471057,1829039.2216889241,1774368.3015937465
2019-12-05,295778.61158555996,286936.89095403504,1845656.0367326103,1801447.4335749855
2019-12-12,307589.2105662549,300968.1948992185,1936750.6276246014,1903645.5492894195
2019-12-19,277801.22155483573,273496.9430077617,1827803.8821366637,1806282.4894012935
2019-12-26,303281.31817271165,301356.2066154894,1997111.18160995,1987485.623823839
2020-01-02,288968.0208946746,289449.9984198747,1950756.8770553248,1953166.7646813258
2020-01-09,289393.7900332544,292275.8659701155,2132969.5225460646,2147379.9022303703
2020-01-16,307633.84814944107,312874.22045755584,2098151.981187484,2124353.842728058
2020-01-23,306483.5347108174,314006.19628288667,1985244.9742481578,2022858.2821085043
2020-01-30,275263.44187106186,284959.28295082,2000016.2878564948,2048495.4932552855
2020-02-06,323127.4323011566,334855.82302683685,2065424.7746468543,2124066.7282752553
2020-02-13,323580.58994522365,337171.42006512696,2110266.3391478527,2178220.489747369
2020-02-20,295198.5483498336,310454.69452568085,1951682.6487939525,2027963.379673189
2020-02-27,312000.5337936532,328700.71870559535,1951635.334812576,2035136.259372287
2020-03-05,603733.0447548124,621635.0465392347,2863416.842158698,2952926.851080809
2020-03-12,615717.4076768993,634561.5731468737,3604566.412741399,3698787.240091271
2020-03-19,316115.30259136064,335628.3132835004,2912689.3137749117,3010254.3672356103
2020-03-26,406386.5085003507,426285.34492478095,2440502.832677488,2539997.0147996396
2020-04-02,359510.3718192745,379506.41841467586,3370023.4915198386,3470003.724496845
2020-04-09,461979.78808434383,481783.01933921356,2839122.69111864,2938138.8473929884
2020-04-16,508758.86052870704,528082.0475527396,3113716.450310834,3210332.3854309972
2020-04-23,357702.0609300438,376264.93746291765,3813845.407609121,3906659.79027349
2020-04-30,426623.20131221623,444156.5287454035,2935263.4633985916,3022930.100564528
2020-05-07,362863.4236496958,379112.8961016368,3192043.69697846,3273291.059238165
2020-05-14,542463.432149229,557193.3649541057,2482947.82638166,2556597.4904060434
2020-05-21,483648.2092160906,496644.9573278306,2908297.094106744,2973280.8346654447
2020-05-28,423314.87454163947,434389.9312721336,3296646.6360113174,3352021.919663788
2020-06-04,499767.41039097524,508760.1415379647,2218859.2390047833,2263822.8947397303
2020-06-11,422616.83674687357,429396.81045532844,3075493.6515119253,3109393.5200542
2020-06-18,484678.3161588964,489147.19472324103,2965187.7608130355,2987532.153634758
2020-06-25,652422.6571783951,654515.6233466149,2955374.524785297,2965839.355626396
2020-07-02,628967.8136808244,628654.5107731327,3503226.742775436,3501660.2282369775
2020-07-09,356697.94619754446,353982.9184039953,3130027.670993505,3116452.532025759
2020-07-16,575163.8402177342,570086.4666886422,3682501.5100333504,3657114.6423878907
2020-07-23,565075.7202342721,557709.6439193989,2377216.687472276,2340386.3058979097
2020-07-30,346568.11320022226,337020.17272093205,2971896.486776351,2924156.7843798995
2020-08-06,575455.1658149752,563863.8458616335,2836322.4175106175,2778365.8177439095
2020-08-13,623182.4381087559,609715.8608390318,2368012.389106686,2300679.502758066
2020-08-20,339549.9029349404,324403.3895060537,3435056.3211645773,3359323.7540201433
2020-08-27,375558.3067385731,358951.54434137593,3966944.548945059,3883910.7369590728
2020-09-03,596825.9308637013,578999.7863483317,2834567.9838561728,2745437.261279325
2020-09-10,511527.868541731,492740.8948504681,3136678.954690982,3042744.0862346683
2020-09-17,520891.96978859795,501416.6558671142,2969322.552830608,2871945.983223189
2020-09-24,499425.7660398735,479544.5846187059,2483338.0926686376,2383932.1855627997
2020-10-01,504770.72146362497,484772.03203340794,1917111.2757617654,1817117.82861068
2020-10-08,369239.67107940244,349413.53748369165,2411783.6243641954,2312652.9563856414
2020-10-15,581694.0366898663,562328.0199977851,2174759.6362744514,2077929.552814045
2020-10-22,595421.3157499767,576796.3034294598,3823576.595913562,3730451.534310978
2020-10-29,465575.46659294644,447961.59847884724,2830940.3647796013,2742871.0242091054
2020-11-05,473598.50303830317,457251.25318570354,2707036.579201796,2625300.3299387977
2020-11-12,318909.1524796107,304065.62373169215,3349459.6388743073,3275241.995134715
2020-11-19,526142.2297340336,513017.71474862593,2336093.3408633177,2270470.765936279
2020-11-26,535740.5539318263,524525.4125459958,2483137.435605378,2427061.728676226
2020-12-03,474940.8861972195,465797.78442104405,2992930.3144112136,2947214.8055303358
2020-12-10,607310.2062316595,600371.7569172196,3454575.8309131064,3419883.584340907
2020-12-17,453674.63418279076,449041.47358845116,3192302.7005614387,3169136.8975897403
2020-12-24,556163.3046668966,553902.6328146639,3027986.0417190073,3016682.682457844
2020-12-31,387978.65938103455,388123.2653778532,3069002.238019064,3069725.2680031573
2021-01-07,294776.00345318776,297323.7899130574,3210286.753883698,3223025.6861830465
2021-01-14,266027.14551887603,270941.1589836363,3062095.0473084534,3086665.1146322545
2021-01-21,312077.47754371486,319286.4444612745,2535644.321905899,2571689.1564936973
2021-01-28,305757.73631370766,315157.0967998068,3009802.066084366,3056798.8685148614
2021-02-04,317622.0779102375,329075.50229992095,2446116.625354626,2503383.7473030435
2021-02-11,261133.49057579468,274474.85676831496,3034206.766763718,3100913.5977263195
2021-02-18,337634.83172886824,352670.63464632514,2711395.2491475604,2786574.2637348454
2021-02-25,305729.1752134816,322241.3334260698,4341072.1671681665,4423632.958231107
2021-03-04,325720.07566797105,343469.09447813773,2942633.916685026,3031379.0107358596
2021-03-11,294515.62399107264,313244.0690987661,2295643.322005433,2389285.5475439006
2021-03-18,320051.0609161921,339487.2922826628,2892004.534935096,2989185.6917674495
2021-03-25,295521.55246336106,315383.66421702364,3320529.1435769256,3419839.702345239
2021-04-01,302141.50216978404,322141.4114091812,3895158.00562295,3995157.5518199354
2021-04-08,340093.67602163606,359941.30121092574,2754319.437415149,2853557.5633615977
2021-04-15,308120.26604933554,327527.73440225614,2219986.6048507146,2317023.9466153174
2021-04-22,313557.8028168981,332243.6256447146,3409677.879748284,3503106.9938873663
2021-04-29,322392.1114988265,340085.2669624152,2387976.6778450725,2476442.4551630164
2021-05-06,315564.4856272709,332008.3496765258,2803355.5759408153,2885574.8961870903
2021-05-13,308935.19850475393,323891.2669904067,2928679.401517364,3003459.743945628
2021-05-20,310486.0626342768,323737.410606092,2954218.7774046836,3020475.51726376
2021-05-27,339203.4146047514,350557.84262193984,3377598.5169976195,3434370.6570835616
2021-06-03,300263.74585632444,309556.5676756433,2737151.6937892414,2783615.8028858355
2021-06-10,301985.5760852653,309082.0072937762,2895416.4566829326,2930898.612725487
2021-06-17,312467.04124708066,317264.15419449663,2963870.1467897636,2987855.7115268433
2021-06-24,310958.67121344566,313386.8878894505,3067590.272829499,3079731.356209523
2021-07-01,309814.57451362815,309838.67571725877,1956027.3221980096,1956147.828216163
2021-07-08,299223.0614045121,296842.697568474,1956582.0776949956,1944680.2585148052
2021-07-15,270164.547663516,265414.2439243564,1928207.6290713083,1904456.11037551
2021-07-22,309547.5067022741,302496.16214287805,1924916.0300173648,1889659.307220385
2021-07-29,265689.5388928591,256439.42722032446,1932893.435133732,1886642.8767710584
2021-08-05,285397.1027759854,274082.38892919046,1862447.634363707,1805874.0651297325
2021-08-12,267680.3942796215,254465.1884818181,1851968.9809723452,1785892.951983328
2021-08-19,276361.0932930722,261437.07077380334,1824941.5237570386,1750321.4111606944
2021-08-26,280799.70125954325,264383.32216977776,1807043.126105013,1724961.2306561857
2021-09-02,279471.8254532652,261801.1952964992,1820071.1041182545,1731717.9533344244
2021-09-09,280019.77799140406,261351.19410748113,1884068.408167783,1790725.488748168
2021-09-16,297206.906973141,277811.1411650839,1827969.8101663936,1730990.9811261084
2021-09-23,279395.8426727131,259554.21389387752,1896210.4070327329,1797002.263138555
2021-09-30,268809.8546468549,248810.14871070994,1871624.7982063417,1771626.268525617
2021-10-07,287102.96631385386,267235.2618075022,1772273.7199798597,1672935.1974481011
2021-10-14,290941.33475625183,271493.7956992333,1905698.349843595,1808460.6545585024
2021-10-21,255424.8487081229,236679.54498037935,1917150.4922925532,1823423.9736538352
2021-10-28,283811.5400543001,266040.3562144104,1831937.8384445766,1743081.9192451278
2021-11-04,286637.45899739396,270098.1508301619,1908949.7404284393,1826253.1995922793
2021-11-11,273165.6326528758,258098.08864266827,1852623.8849324351,1777286.1648813975
2021-11-18,299992.44655063684,286615.2085045957,1908933.6581952258,1842047.4679650199
2021-11-25,279027.79506154003,267534.8883480436,1850396.688406867,1792932.1548393848
2021-12-02,285250.75494316965,275808.8743202213,1834371.229314709,1787161.8261999672
2021-12-09,282996.456433991,275742.5482846746,1915975.3675630314,1879705.8268164492
2021-12-16,288156.8568874181,283196.1329300281,1940545.5134236526,1915741.8936367023
2021-12-23,273881.63329345296,271286.0445757272,1938823.464989068,1925845.5214004393
2021-12-30,271165.23157007684,270972.42488094076,1911669.644635701,1910705.6111900206
2022-01-06,319126.602465192,321339.37430036144,1963053.9247958823,1974117.7839717297
2022-01-13,284915.5436416028,289501.79964281194,2008530.8490957567,2031462.1291018024
2022-01-20,285093.4962629946,291986.7167191446,2004506.09496938,2038972.1972501304
2022-01-27,269907.96718669124,279008.1718452285,2027060.531751486,2072561.555044172
2022-02-03,294736.8393951434,305912.0375898989,1994954.5006139874,2050830.4915877653
2022-02-10,286425.27876077447,299513.3838234105,2096760.5034459918,2162201.028759172
2022-02-17,332662.38137297984,347473.56156114256,1988131.129244161,2062187.0301849747
2022-02-24,324725.11515041464,341044.5469943977,2079008.8819394195,2160606.041159335
2022-03-03,300564.6091051331,318155.5932381194,2120232.9959121803,2208187.9165771115
2022-03-10,345727.26469293126,364334.6589723645,2090415.7093679444,2183452.680765111
2022-03-17,327451.18894733535,346805.10907294275,2060126.5353422116,2156896.135970249
2022-03-24,308355.50290191715,328175.2368560891,2046316.7762392089,2145415.4460100685
2022-03-31,275952.6866957182,295950.7662306449,2125577.551762527,2225567.94943716
2022-04-07,347733.6547744109,367620.02489254484,2002215.6885972493,2101647.5391879193
2022-04-14,292163.23820258863,311649.4641556948,2023007.3137502943,2120438.4435158256
2022-04-21,287680.5220179819,306483.9728058602,2048371.5754026335,2142388.829342025
2022-04-28,326782.0097889414,344629.9574797607,2125504.4488016064,2214744.187255703
2022-05-05,346862.8203117021,363496.3957268169,2076688.0940836116,2159855.9711591857
2022-05-12,329612.45165211306,344790.39904154965,2002169.0969617455,2078058.8339089283
2022-05-19,315668.67821958405,329170.8544698433,2026826.9566562087,2094337.8379075052
2022-05-26,314297.2010982111,325927.768719383,2002417.9543092845,2060570.7924151437
2022-06-02,316174.2724979292,325764.54007857334,1987592.9744338656,2035544.3123370863
2022-06-09,312615.02249733877,320025.891428775,2061279.7214614244,2098334.0661186054
2022-06-16,303199.5312445278,308323.5132268932,1932463.4650591388,1958083.374970966
2022-06-23,298220.9237133004,300983.6997811803,2069833.4474706876,2083647.3278100872
2022-06-30,293355.18580646947,293716.6842617689,2018949.3138643797,2020756.8061408768
2022-07-07,280615.5462377525,278570.5238553216,2020198.1214307644,2009973.0095186098
2022-07-14,285375.48255982145,280953.60063594044,1930773.5773261485,1908664.1677067433
2022-07-21,261915.98574800167,255181.37988870934,1935009.710030482,1901336.6807340207
2022-07-28,283657.6524909421,274708.00238006015,1859923.7467343358,1815175.496179926
2022-08-04,268256.09621906874,257221.20885813524,1895071.8435910563,1839897.4067863892
2022-08-11,264643.39058155916,251683.3175505683,1936511.5907103496,1871711.2255553952
2022-08-18,282195.8848680688,267498.60091452836,1968095.7595385958,1894609.3397708936
2022-08-25,298890.9206593831,282669.5972857695,1840464.3812431202,1759357.7643750522
2022-09-01,290534.3256052676,273024.23919915216,1871252.9228055528,1783702.4907749759
2022-09-08,252204.72640229273,233659.84575406415,1876939.1001667068,1784214.696925564
2022-09-15,260189.44994314338,240878.75264645234,1811035.3305604786,1714481.8440770232
2022-09-22,288697.16145411466,268900.732616496,1908113.4077874671,1809131.2635993736
2022-09-29,259687.1346008856,239692.10444941508,1841503.23527724,1741528.0845198876
2022-10-06,271183.8108925285,251280.19019606104,1868540.0943146166,1769021.9908322794
2022-10-13,283221.63721945917,263698.11093107815,1857762.4280523886,1760144.7966104834
2022-10-20,261146.40851232575,242286.14864161357,1844359.116184425,1750057.8168308642
2022-10-27,278226.4794275294,260303.03787335628,1888307.6965131592,1798690.4887422936
2022-11-03,257869.70006403245,241143.0409788043,1884013.1919375928,1800379.8965114518
2022-11-10,270336.4093298029,255049.13856231974,1883547.531074868,1807111.177237452
2022-11-17,285852.22325783974,272226.0695634665,1874172.7422044163,1806041.9737325502
2022-11-24,259056.79417579758,247289.39323097465,1936015.6333094153,1877178.6285853009
2022-12-01,291625.7032427302,281887.7311089383,2013017.219984119,1964327.3593151597
2022-12-08,286932.1381205591,279364.8357343817,1948333.879673616,1910497.367742729
2022-12-15,297831.9345848514,292545.0591792882,2002697.37641437,1976262.9993865541
2022-12-22,295297.8590385549,292368.09220846195,1895315.7250225737,1880666.8908721092
2022-12-29,314838.30899210746,314308.14449340873,1984862.717635989,1982211.8951424954
2023-01-05,298699.31517863093,300576.4425928241,1934292.5020212892,1943678.139092255
2023-01-12,292797.383494729,297054.57669809705,1927364.8132732043,1948650.7792900447
2023-01-19,303428.7011924376,310004.2132476307,1975983.8962700546,2008861.45654602
2023-01-26,312004.1089532466,320802.5676956665,2083811.9795339017,2127804.273246001
2023-02-02,306720.32534296555,317614.116672244,2082344.2799150804,2136813.2365614725
2023-02-09,308571.0803234884,321402.19913659646,2056830.174737549,2120985.768803089
2023-02-16,299221.0059285379,313803.3478483345,1976950.8389078572,2049862.54850684
2023-02-23,301384.5394057575,317506.60006541596,2051620.2407663488,2132230.544064641
2023-03-02,291632.30934839614,309060.25208090385,2083198.4968791606,2170338.210541699
2023-03-09,340005.59746273386,358486.64490125916,2082305.6441771742,2174710.881369801
2023-03-16,295926.50392592495,315192.60432279407,1985414.231050009,2081744.7330343546
2023-03-23,304733.9423639803,324505.6574514535,2035765.9040101552,2134624.4794475213
2023-03-30,304607.70744618645,324598.2654489445,2078321.9355142198,2178274.7255280106
2023-04-06,328774.03227852436,348693.4872923952,2108134.666987161,2207731.9420565157
2023-04-13,310603.35702832945,330162.79443703184,1969863.4551645448,2067660.6422080565
2023-04-20,333137.4760015751,352053.20293551614,2068494.9078058247,2163073.54247553
2023-04-27,303438.37185550475,321436.0319136188,2079313.0234287127,2169301.3237192826
2023-05-04,316583.98933204194,333402.5418861576,2108895.459574666,2192988.222345244
2023-05-11,298483.2780945327,313878.78445987194,2094092.3211509276,2171069.8529776237
2023-05-18,341581.8291848621,355330.9907415129,2080496.096570136,2149241.90435339
2023-05-25,289782.304557633,301685.70150557766,2002291.4949851509,2061808.4797248743
2023-06-01,310262.6315043919,320147.6152767267,1936946.1603201153,1986371.0791817892
2023-06-08,312997.6408585236,320720.8382408935,2002034.5101074683,2040650.4970193175
2023-06-15,307461.62254361314,312911.015179761,2060549.5282239385,2087796.4914046777
2023-06-22,296159.9308680283,299256.4799900088,2068526.258502978,2084009.0041128802
2023-06-29,294631.6321344751,295330.4249522175,2022542.0184545375,2026035.9825432494
2023-07-06,294865.67619876005,293156.57732157875,1996591.958739199,1988046.4643532927
2023-07-13,289657.8245970962,285565.6230388445,1982341.1993471407,1961880.191555882
2023-07-20,304034.74575089663,297618.79538657377,1924084.34829353,1892004.5964719157
2023-07-27,320541.1662593706,311894.52494805446,1934383.628953004,1891150.4223964233
2023-08-03,276953.1188156076,266201.1986759957,2013963.538514605,1960203.9378165454
2023-08-10,262856.5726353246,250155.32105047777,1873785.3174416027,1810279.0595173682
2023-08-17,280351.7291063694,265885.36684062943,1992976.4165963056,1920644.6052676057
2023-08-24,318853.7645804646,302832.1138152155,1888509.4395727473,1808401.185746502
2023-08-31,266817.5509876998,249472.99203052613,1964417.7245265634,1877694.9297406948
2023-09-07,302425.53453716537,284009.6353447297,1822598.4801547048,1730518.9841925264
2023-09-14,302237.51444313105,283017.38184365485,1918363.086386694,1822262.4233893133
2023-09-21,268280.16992709547,248534.57546482963,1849751.8729512147,1751023.9006398853
2023-09-28,284917.1239792715,264932.46057226206,1814781.4881627508,1714858.1711277035
2023-10-05,300896.57178531226,280962.69984167395,1896875.3199304454,1797205.960212254
2023-10-12,271161.07469195017,251567.1179331696,1938271.5958980678,1840301.8121041649
2023-10-19,274455.8473167747,255485.99928602116,1848821.2909128123,1753972.0507590445
2023-10-26,269721.0423018005,251650.44438024642,1820763.6280996467,1730410.6384918762
2023-11-02,264423.7068727013,247514.45758969078,1897078.7438326192,1812532.4974175664
2023-11-09,271349.950642237,255847.30416083854,1904482.0423526508,1826968.8099456588
2023-11-16,264398.91839736083,250527.72731300935,1944576.8798885522,1875220.924466795
2023-11-23,285139.3727369411,273100.82678332704,1973953.665466821,1913760.935698751
2023-11-30,275123.2293487874,265091.93731326715,1933689.260159523,1883532.799981922
2023-12-07,292369.81888341124,284491.27605625347,2040348.7437387556,2000956.0296029667
2023-12-14,267829.06941412174,262217.54730406933,1970270.2315454169,1942212.6209951548
2023-12-21,298516.5718079755,295253.46073198505,1953629.036922699,1937313.4815427468
2023-12-28,308489.495594881,307622.12418135855,1902500.5053143247,1898163.6482467123
2024-01-04,268526.2998568429,270067.24858446745,1982137.3106934752,1989842.0543315979
2024-01-11,306466.60622769274,310393.52495636104,1990530.602178028,2010165.1958213698
2024-01-18,321637.25916237535,327893.1913028198,2067160.0690556217,2098439.729757844
2024-01-25,287353.33865826647,295847.54727854894,2053610.2055781635,2096081.248679576
2024-02-01,332739.0681913507,343348.35207826324,1982242.7573604223,2035289.1767949848
2024-02-08,315934.41741291643,328504.897999949,2059779.7289972876,2122632.13193245
2024-02-15,300890.28027655033,315239.63352056296,2093787.7442821711,2165534.510502234
2024-02-22,312237.1227227156,328157.2235578623,2144616.3043548632,2224216.8085305966
2024-02-29,322825.855937146,340085.79695051105,2119438.9483813485,2205738.6534481742
2024-03-07,316717.98583630665,335067.4263819515,2118703.3931217007,2210450.5958499247
2024-03-14,324520.0546650861,343692.85184048035,2087931.9560197145,2183795.941896686
2024-03-21,303211.3357109608,322929.40453159524,2107219.427520412,2205809.771623584
2024-03-28,319858.5831142388,339835.9298978989,2151725.2748337584,2251612.008752059
2024-04-04,296119.43015990296,316066.30061982264,2022608.591039848,2122342.943339446
2024-04-11,315374.4212992069,335001.50318156555,2070326.3643992604,2168461.7738110535
2024-04-18,302917.1882087394,321939.80751885136,2046297.3931951448,2141410.489745705
2024-04-25,304599.9375198046,322742.1874743358,2099631.4525254415,2190342.702298098
2024-05-02,333068.2303340983,350066.9731523995,2136617.1824246077,2221610.896516114
2024-05-09,329543.87837207963,345152.5618640842,2038456.8754086134,2116500.2928686365
2024-05-16,320732.3016626381,334724.53525698686,1940857.9346169985,2010819.1025887425
2024-05-23,293428.59631328896,305601.43465846434,2030814.9522274623,2091679.143953339
2024-05-30,303108.66238894744,313285.54890159407,2087269.7296509948,2138154.162214228
2024-06-06,323945.1489717206,331978.47663851007,2057909.5567024148,2098076.195036362
2024-06-13,305651.8149841636,311425.06727496465,2041286.8097995901,2070153.071253595
2024-06-20,336009.6461122598,339439.0869525096,1994308.5877966636,2011455.7919979123
2024-06-27,304763.3712373918,305799.2595280628,1932538.7660655866,1937718.2075189417
2024-07-04,299373.2163562708,298000.5274258652,2010361.945586499,2003498.5009344711
2024-07-11,289504.51828433527,285743.16180886154,1931089.614012286,1912282.8316349178
2024-07-18,293847.71970829554,287752.25093848986,2070487.7924454624,2040010.448596434
2024-07-25,287349.30902836804,279008.1375125566,1978729.615198219,1937023.7576191619
2024-08-01,298170.7187031392,287704.8259825413,1910698.0463629458,1858368.5827599564
2024-08-08,299964.1540840487,287525.3389592498,1899446.3998342897,1837252.3242102952
2024-08-15,272068.72255232837,257837.39937182653,1916555.7243286094,1845399.1084261
2024-08-22,262341.42842537083,246524.01033013835,1901447.1767186301,1822360.0862424676
2024-08-29,253447.61848879023,236273.52356663923,1962630.3901957052,1876759.9155849505
2024-09-05,287540.44086761883,269258.7646405383,1910721.4161158444,1819313.0349804417
2024-09-12,262565.1037891035,243441.00629628327,1860756.7270885997,1765136.2396244986
2024-09-19,246294.65454257335,226605.51442138152,1989184.9478840397,1890739.2472780806
2024-09-26,284174.6771562061,264206.0685028747,1895880.8002756462,1796037.7570089893
2024-10-03,315788.6030487924,295830.15341099934,1932057.975309854,1832265.7271208884
2024-10-10,278639.63901312865,258980.82859074144,1864852.674950283,1766558.622838347
2024-10-17,291930.2908918834,272856.25387485727,1916493.4614706351,1821123.2763855048
2024-10-24,281479.2487952919,263266.63773671485,1918350.1221668965,1827287.0668740112
2024-10-31,279931.5010693176,262844.4742773262,1814089.8920719398,1728654.758111983
2024-11-07,296611.86323551903,280898.2533835249,2016353.009633848,1937784.960373877
2024-11-14,280110.3803896387,265998.09991589,1988277.9367822525,1917716.534413509
2024-11-21,290318.8523538896,278012.58778696286,1913065.840197018,1851534.5173623844
2024-11-28,293155.39564239763,282833.63879859674,1887884.4703312363,1836275.6861122318
2024-12-05,280480.24088473007,272292.69999732677,1971196.9305602775,1930259.2261232613
2024-12-12,307672.6553330176,301738.08366268774,1969568.393660269,1939895.5353086197
2024-12-19,292544.1220139822,288948.5954345753,1994861.9943064079,1976884.3614093733
2024-12-26,286260.9892767384,285056.65781852865,1998763.205028019,1992741.54773697
2025-01-02,308090.9304226267,309295.261880836,2026689.5119997882,2032711.1692908343
2025-01-09,288994.91134692286,292590.4379263292,2085848.5358441505,2103826.168741182
2025-01-16,305271.14670876943,311205.7183790994,2053733.4493196923,2083406.307671342
2025-01-23,307002.06679916295,315189.6076865657,1984260.1729372097,2025197.8773742234
2025-01-30,325598.9543762185,335920.71122001944,2115691.9830344026,2167300.7672534073
2025-02-06,318452.95528859005,330759.2198555164,2139666.9199229036,2201198.2427575355
2025-02-13,312800.5465045562,326912.82697830454,2224418.9207422864,2294980.323111028
2025-02-20,327081.22793550376,342794.83778749756,2018797.8419800117,2097365.8912399807
2025-02-27,337078.716806277,354165.743598268,2094133.541733574,2179568.675693529
2025-03-06,325755.79561640177,343968.40667497885,1983662.2399836231,2074725.2952765082
2025-03-13,318442.8094607442,337516.8464777703,2119881.5754883606,2215251.760573491
2025-03-20,299232.2032667227,318891.0136891098,2067887.782521949,2166181.8346338845
2025-03-27,303270.1342047712,323228.58384256426,2193118.0959826475,2292910.3441716135
2025-04-03,314716.0807846406,334684.68943797203,2058415.665552245,2158258.708818902
2025-04-10,309909.75296895247,329598.8930901444,2011439.7322281958,2109885.4328341554
2025-04-17,315720.2770117091,334844.37450452946,2069660.2966836577,2165280.7841477594
2025-04-24,318569.6273477286,336851.3035748096,1990386.8015633118,2081795.1826987166
2025-05-01,324595.14166821353,341769.2365903645,2121328.069058967,2207198.5436697216
2025-05-08,314273.04503857833,330090.4631338108,1973885.3726202752,2052972.4630964375
2025-05-15,321079.4096356481,335310.73281615024,2070781.7421526802,2141938.358055191
2025-05-22,312993.9463282245,325432.7614530238,1956655.5445562804,2018849.6201802772
2025-05-29,280459.36239008384,290925.25511068164,2034816.4460353332,2087145.9096383224
2025-06-05,293914.0619568452,302255.23347265716,2122526.4507625448,2164232.3083416047
2025-06-12,303634.5299658172,309729.99873562343,2047311.2365481618,2077788.5803971929
2025-06-19,285353.76304821286,289115.1195236865,1974583.4129905447,1993390.195367913
2025-06-26,310146.9007792256,311519.5897096317,2004404.393800582,2011267.8384526123
2025-07-03,321738.10827688145,320702.21998621046,1994972.3384784553,1989792.8970251002
2025-07-10,314702.17420112813,311272.7333608789,2005885.0621545946,1988737.8579533482
2025-07-17,290912.74509468453,285139.4928038841,1902341.382179709,1873475.1207257067
2025-07-24,314252.6580189192,306219.33035213023,1989162.0998902572,1948995.4615563124
2025-07-31,292015.67216186493,281838.7856492187,1813746.173122548,1762861.7405593172
2025-08-07,282770.872088054,270598.0337428786,1907641.5806559324,1846777.3889300555
